year,month,day,time,temp,press,humid,solar,rain1h
2018,02,01,00:00,16.7,971,88,0,0
2018,02,01,01:00,15.7,971,87,0,0
2018,02,01,02:00,15.2,970,80,0,0
2018,02,01,03:00,14.7,970,80,0,0
2018,02,01,04:00,13.7,970,85,0,0
2018,02,01,05:00,13.2,970,87,0,0
2018,02,01,06:00,13.2,971,88,0,0
2018,02,01,07:00,12.3,973,90,0,0
2018,02,01,08:00,14.7,974,81,10,0
2018,02,01,09:00,18.1,974,73,30,0
2018,02,01,10:00,19.1,974,68,3,0
2018,02,01,11:00,26,974,42,55,0
2018,02,01,12:00,29.4,973,39,55,0
2018,02,01,13:00,29.4,971,44,56,0
2018,02,01,14:00,32.8,969,32,53,0
2018,02,01,15:00,33.8,969,27,48,0
2018,02,01,16:00,33.8,968,28,40,0
2018,02,01,17:00,34.3,968,24,30,0
2018,02,01,18:00,29.9,969,24,0,0
2018,02,01,19:00,26.5,969,27,0,0
2018,02,01,20:00,24.5,970,36,0,0
2018,02,01,21:00,22.5,971,44,0,0
2018,02,01,22:00,20.1,970,64,0,0
2018,02,01,23:00,20.1,971,58,0,0
2018,02,02,00:00,19.1,971,71,0,0
2018,02,02,01:00,18.1,971,77,0,0
2018,02,02,02:00,16.7,970,82,0,0
2018,02,02,03:00,16.2,970,84,0,0
2018,02,02,04:00,14.7,970,81,0,0
2018,02,02,05:00,14.7,971,85,0,0
2018,02,02,06:00,14.2,971,84,0,0
2018,02,02,07:00,14.2,974,83,0,0
2018,02,02,08:00,15.7,974,76,9,0
2018,02,02,09:00,19.6,975,67,31,0
2018,02,02,10:00,20.6,976,60,4,0
2018,02,02,11:00,26.5,975,50,54,0
2018,02,02,12:00,29.4,974,47,55,0
2018,02,02,13:00,30.9,974,41,62,0
2018,02,02,14:00,31.9,971,36,54,0
2018,02,02,15:00,32.8,970,34,48,0
2018,02,02,16:00,33.8,970,33,39,0
2018,02,02,17:00,30.4,970,41,20,0
2018,02,02,18:00,-999,-999,-999,-999,-999
2018,02,02,19:00,25,973,58,0,0
2018,02,02,20:00,23,973,66,0,0
2018,02,02,21:00,22.5,974,70,0,0
2018,02,02,22:00,22.1,974,76,0,0
2018,02,02,23:00,21.6,975,80,0,0
2018,02,03,00:00,21.1,974,81,0,0
2018,02,03,01:00,20.6,974,86,0,0
2018,02,03,02:00,19.6,975,89,0,0
2018,02,03,03:00,18.6,975,93,0,0
2018,02,03,04:00,17.6,974,95,0,0
2018,02,03,05:00,17.6,974,96,0,0
2018,02,03,06:00,17.6,975,94,0,0
2018,02,03,07:00,18.1,975,93,0,0
2018,02,03,08:00,18.6,976,90,1,0
2018,02,03,09:00,20.6,977,84,3,0
2018,02,03,10:00,23,977,74,30,0
2018,02,03,11:00,26.5,977,65,58,0
2018,02,03,12:00,29.9,976,53,61,0
2018,02,03,13:00,30.4,974,49,45,0
2018,02,03,14:00,29.9,973,48,41,0
2018,02,03,15:00,31.9,971,43,47,0
2018,02,03,16:00,32.3,971,39,39,0
2018,02,03,17:00,29.9,971,43,17,0
2018,02,03,18:00,27,971,52,0,0
2018,02,03,19:00,25,973,62,0,0
2018,02,03,20:00,24,974,67,0,0
2018,02,03,21:00,23.5,974,67,0,0
2018,02,03,22:00,22.5,974,74,0,0
2018,02,03,23:00,22.1,974,75,0,0
2018,02,04,00:00,22.1,974,75,0,0
2018,02,04,01:00,21.1,974,79,0,0
2018,02,04,02:00,20.6,974,77,0,0
2018,02,04,03:00,20.6,974,78,0,0
2018,02,04,04:00,19.6,974,83,0,0
2018,02,04,05:00,19.6,974,83,0,0
2018,02,04,06:00,19.1,974,87,0,0
2018,02,04,07:00,18.6,975,92,0,0
2018,02,04,08:00,20.1,976,86,0,0
2018,02,04,09:00,23,976,75,18,0
2018,02,04,10:00,25.5,977,58,40,0
2018,02,04,11:00,27.9,977,49,58,0
2018,02,04,12:00,28.9,976,46,57,0
2018,02,04,13:00,29.4,974,45,55,0
2018,02,04,14:00,31.9,974,39,51,0
2018,02,04,15:00,32.3,973,38,48,0
2018,02,04,16:00,31.9,971,38,40,0
2018,02,04,17:00,31.4,971,39,24,0
2018,02,04,18:00,27.4,971,46,0,0
2018,02,04,19:00,25,973,58,0,0
2018,02,04,20:00,24,974,62,0,0
2018,02,04,21:00,23,975,69,0,0
2018,02,04,22:00,22.1,975,79,0,0
2018,02,04,23:00,21.6,975,83,0,0
2018,02,05,00:00,20.6,975,83,0,0
2018,02,05,01:00,19.6,975,92,0,0
2018,02,05,02:00,19.1,975,95,0,0
2018,02,05,03:00,18.1,976,96,0,0
2018,02,05,04:00,18.1,976,99,0,0
2018,02,05,05:00,17.6,976,100,0,0
2018,02,05,06:00,17.2,976,100,0,0
2018,02,05,07:00,16.7,977,100,0,0
2018,02,05,08:00,17.6,977,96,3,0
2018,02,05,09:00,21.6,978,85,29,0
2018,02,05,10:00,23,978,75,16,0
2018,02,05,11:00,28.9,978,50,52,0
2018,02,05,12:00,30.9,977,41,56,0
2018,02,05,13:00,31.4,976,42,54,0
2018,02,05,14:00,32.8,975,37,52,0
2018,02,05,15:00,33.3,974,32,47,0
2018,02,05,16:00,32.8,973,31,38,0
2018,02,05,17:00,31.9,973,35,23,0
2018,02,05,18:00,27.9,974,41,0,0
2018,02,05,19:00,24.5,974,55,0,0
2018,02,05,20:00,23.5,975,63,0,0
2018,02,05,21:00,22.5,975,76,0,0
2018,02,05,22:00,22.1,976,76,0,0
2018,02,05,23:00,21.1,976,82,0,0
2018,02,06,00:00,20.1,975,82,0,0
2018,02,06,01:00,19.6,976,86,0,0
2018,02,06,02:00,19.1,975,87,0,0
2018,02,06,03:00,18.6,975,89,0,0
2018,02,06,04:00,17.6,974,97,0,0
2018,02,06,05:00,17.2,974,99,0,0
2018,02,06,06:00,16.7,975,99,0,0
2018,02,06,07:00,17.2,976,95,0,0
2018,02,06,08:00,18.1,976,93,2,0
2018,02,06,09:00,20.6,977,84,16,0
2018,02,06,10:00,22.5,977,73,21,0
2018,02,06,11:00,27.9,976,51,55,0
2018,02,06,12:00,29.4,976,45,57,0
2018,02,06,13:00,30.9,974,41,57,0
2018,02,06,14:00,31.9,971,40,52,0
2018,02,06,15:00,31.9,970,40,47,0
2018,02,06,16:00,31.9,970,38,37,0
2018,02,06,17:00,30.4,970,40,17,0
2018,02,06,18:00,27.4,970,49,0,0
2018,02,06,19:00,25,971,58,0,0
2018,02,06,20:00,23.5,971,64,0,0
2018,02,06,21:00,22.5,973,68,0,0
2018,02,06,22:00,21.6,973,72,0,0
2018,02,06,23:00,20.6,973,79,0,0
2018,02,07,00:00,20.6,973,80,0,0
2018,02,07,01:00,19.6,973,84,0,0
2018,02,07,02:00,19.1,973,89,0,0
2018,02,07,03:00,18.6,973,90,0,0
2018,02,07,04:00,18.1,971,94,0,0
2018,02,07,05:00,17.2,971,95,0,0
2018,02,07,06:00,17.2,973,96,0,0
2018,02,07,07:00,16.7,974,100,0,0
2018,02,07,08:00,18.6,974,92,6,0
2018,02,07,09:00,22.5,975,74,31,0
2018,02,07,10:00,23.5,975,68,8,0
2018,02,07,11:00,28.4,975,50,54,0
2018,02,07,12:00,30.9,974,44,55,0
2018,02,07,13:00,32.3,973,40,54,0
2018,02,07,14:00,32.8,970,36,53,0
2018,02,07,15:00,33.8,969,35,47,0
2018,02,07,16:00,33.3,969,35,38,0
2018,02,07,17:00,32.8,969,36,29,0
2018,02,07,18:00,28.9,970,43,0,0
2018,02,07,19:00,26,970,56,0,0
2018,02,07,20:00,24.5,970,60,0,0
2018,02,07,21:00,23.5,971,68,0,0
2018,02,07,22:00,22.5,973,75,0,0
2018,02,07,23:00,22.1,973,76,0,0
2018,02,08,00:00,21.1,973,84,0,0
2018,02,08,01:00,20.1,973,90,0,0
2018,02,08,02:00,19.1,973,93,0,0
2018,02,08,03:00,18.6,971,96,0,0
2018,02,08,04:00,18.1,971,94,0,0
2018,02,08,05:00,17.6,971,97,0,0
2018,02,08,06:00,17.6,973,98,0,0
2018,02,08,07:00,17.2,973,100,0,0
2018,02,08,08:00,18.1,974,95,1,0
2018,02,08,09:00,21.1,974,83,30,0
2018,02,08,10:00,23.5,974,70,6,0
2018,02,08,11:00,28.9,974,53,52,0
2018,02,08,12:00,30.9,973,45,56,0
2018,02,08,13:00,32.8,971,37,54,0
2018,02,08,14:00,33.8,969,30,52,0
2018,02,08,15:00,33.3,968,34,47,0
2018,02,08,16:00,34.8,968,32,42,0
2018,02,08,17:00,34.3,968,31,29,0
2018,02,08,18:00,29.9,968,38,0,0
2018,02,08,19:00,26.5,968,53,0,0
2018,02,08,20:00,25.5,969,59,0,0
2018,02,08,21:00,23.5,970,70,0,0
2018,02,08,22:00,22.5,970,76,0,0
2018,02,08,23:00,22.5,970,76,0,0
2018,02,09,00:00,21.6,970,82,0,0
2018,02,09,01:00,20.6,970,87,0,0
2018,02,09,02:00,19.1,970,91,0,0
2018,02,09,03:00,18.6,970,93,0,0
2018,02,09,04:00,18.6,970,94,0,0
2018,02,09,05:00,17.6,969,93,0,0
2018,02,09,06:00,17.2,970,95,0,0
2018,02,09,07:00,17.2,971,97,0,0
2018,02,09,08:00,19.1,973,93,7,0
2018,02,09,09:00,21.1,973,84,32,0
2018,02,09,10:00,25.5,974,62,37,0
2018,02,09,11:00,28.4,973,54,53,0
2018,02,09,12:00,28.4,973,50,51,0
2018,02,09,13:00,29.9,971,45,59,0
2018,02,09,14:00,32.3,970,36,54,0
2018,02,09,15:00,32.8,969,38,48,0
2018,02,09,16:00,33.3,969,37,37,0
2018,02,09,17:00,-999,-999,-999,-999,-999
2018,02,09,18:00,-999,-999,-999,-999,-999
2018,02,09,19:00,25.5,970,66,0,0
2018,02,09,20:00,24,970,70,0,0
2018,02,09,21:00,23,971,76,0,0
2018,02,09,22:00,22.1,973,78,0,0
2018,02,09,23:00,21.6,973,83,0,0
2018,02,10,00:00,20.1,971,89,0,0
2018,02,10,01:00,20.1,973,91,0,0
2018,02,10,02:00,19.1,973,93,0,0
2018,02,10,03:00,18.6,971,95,0,0
2018,02,10,04:00,18.1,971,97,0,0
2018,02,10,05:00,18.1,971,98,0,0
2018,02,10,06:00,17.2,973,99,0,0
2018,02,10,07:00,17.2,974,99,0,0
2018,02,10,08:00,18.6,974,94,6,0
2018,02,10,09:00,21.6,975,82,31,0
2018,02,10,10:00,24.5,976,70,16,0
2018,02,10,11:00,29.4,975,52,55,0
2018,02,10,12:00,30.9,975,48,56,0
2018,02,10,13:00,32.3,973,41,55,0
2018,02,10,14:00,32.3,971,27,54,0
2018,02,10,15:00,33.3,971,26,51,0
2018,02,10,16:00,36.3,970,22,40,0
2018,02,10,17:00,-999,-999,-999,-999,-999
2018,02,10,18:00,-999,-999,-999,-999,-999
2018,02,10,19:00,25.5,971,45,0,0
2018,02,10,20:00,25,973,57,0,0
2018,02,10,21:00,23.5,974,63,0,0
2018,02,10,22:00,22.1,974,72,0,0
2018,02,10,23:00,22.1,975,70,0,0
2018,02,11,00:00,20.6,974,73,0,0
2018,02,11,01:00,19.6,974,78,0,0
2018,02,11,02:00,19.1,975,79,0,0
2018,02,11,03:00,18.6,974,85,0,0
2018,02,11,04:00,18.1,974,84,0,0
2018,02,11,05:00,17.6,974,85,0,0
2018,02,11,06:00,17.2,975,83,0,0
2018,02,11,07:00,16.7,976,89,0,0
2018,02,11,08:00,18.1,976,88,7,0
2018,02,11,09:00,22.1,977,71,33,0
2018,02,11,10:00,23.5,977,62,31,0
2018,02,11,11:00,29.9,977,45,53,0
2018,02,11,12:00,31.4,976,40,58,0
2018,02,11,13:00,33.3,975,34,54,0
2018,02,11,14:00,33.8,974,32,54,0
2018,02,11,15:00,36.3,973,23,47,0
2018,02,11,16:00,35.8,973,26,38,0
2018,02,11,17:00,-999,-999,-999,-999,-999
2018,02,11,18:00,-999,-999,-999,-999,-999
2018,02,11,19:00,26.5,974,53,0,0
2018,02,11,20:00,26,975,54,0,0
2018,02,11,21:00,24,975,71,0,0
2018,02,11,22:00,22.5,976,70,0,0
2018,02,11,23:00,22.1,976,68,0,0
2018,02,12,00:00,21.1,975,71,0,0
2018,02,12,01:00,20.1,976,75,0,0
2018,02,12,02:00,19.6,975,78,0,0
2018,02,12,03:00,18.6,975,84,0,0
